"","x","y"
"1",-0.730615272772778,-0.500598045964903
"2",-0.151945489704017,-2.76464755706367
"3",1.73806750640818,0.931495249834769
"4",1.39704445626749,-1.14667420445627
"5",-1.40198489637992,0.421912765860687
"6",0.234223352601038,2.29975334294749
"7",0.0874691564970875,-0.173381829288916
"8",-0.00462566531622331,-0.145327970742897
"9",-0.73175192450697,-0.205568546489482
"10",-1.1774366191691,-1.62694258256463
"11",-0.484690345960956,-0.0884229067227561
"12",1.07327204299823,-1.51455001877587
"13",-2.13548823919183,2.12448674346549
"14",-0.292652167403941,0.527582543745745
"15",0.596278724522108,-0.374290801995066
"16",-0.03639119239999,-0.192424208579285
"17",0.312613322998111,1.51391703733857
"18",1.50391630977381,-1.48591585701411
"19",-0.388372855792692,-1.78938219607708
"20",-0.300674031362104,1.29935908019177
"21",-0.615366223102917,-0.49470153353659
"22",-0.835602556862956,-1.20641006461382
"23",0.967032537714679,1.10817442231626
"24",-1.33502645590448,0.12179314013526
"25",0.255032973412453,1.9523528454607
"26",-0.0178316752396537,-1.2791234099064
"27",1.36835356564098,1.0855995299703
"28",1.20636172210988,0.0321956633530716
"29",0.207152233696852,-0.345538797073057
"30",-0.226593460077724,0.620070167020882
"31",0.864769406883542,-0.896731281857944
"32",-0.702870787069103,1.99744285866386
"33",-1.01532214935694,0.377202860993544
"34",0.871275704527144,-0.427542834994053
"35",0.682724861858582,0.362533037995021
"36",0.476957966735174,-0.373965599625465
"37",-0.831709971913739,-0.44116520349377
"38",-0.3936705872217,-0.141819610235649
"39",-0.600003774140861,1.38520486049672
"40",0.719701828707285,-0.584155648371074
"41",1.48755869213846,-0.622337790711742
"42",-0.418348974253788,0.656814354151671
"43",0.842521558169686,0.073619994661632
"44",0.325872837176321,0.896510898167917
"45",0.297681985329829,-0.0306858462807333
"46",-1.26462261102377,0.446617146312546
"47",0.484874042101778,1.05315335513863
"48",1.21216387178804,0.186893419039189
"49",0.564790104965563,0.211539414893827
"50",1.53528265647357,0.310602658492074
"51",-0.954695413434181,-1.18383892036437
"52",-0.264933555301456,-0.269919575386751
"53",-1.3656394754245,-1.09556246814496
"54",1.64811297880692,0.768725524273397
"55",-0.60889341511149,0.953277247210339
"56",-0.244798978603816,-0.309193136638447
"57",1.21298210108571,-1.23816409107678
"58",2.6139404771796,-1.4025065294347
"59",-0.224834968091132,0.56900476344254
"60",-0.155365909515971,0.13386876964573
"61",-0.859683915048959,0.128125436011904
"62",0.204689801905802,0.278120187208928
"63",0.907442945329379,-0.185100078357408
"64",1.15639873885813,-0.638531564289962
"65",-2.20440782370294,0.782722128786034
"66",0.405324103149399,1.04430633981266
"67",0.617023793722777,-0.40020716687445
"68",0.510104709706991,-1.22913677648204
"69",-1.74287742484271,1.05359243053389
"70",0.169509386291838,-1.86407969468102
"71",1.3833184967222,-1.32512040591737
"72",-0.85484028312158,-1.06518261147738
"73",-1.2167205244376,-0.0865491147625892
"74",-0.223017421478812,-0.562501525176197
"75",-1.53512194539503,-1.49833151653722
"76",1.97928462289428,0.35658038976569
"77",0.0949480540083082,-0.679396459581173
"78",2.12578163562425,0.32457016592992
"79",0.822405424771584,-0.797508664147853
"80",0.352599740753235,-1.37572352698849
"81",0.531589405948423,0.634474374066336
"82",0.393824175919071,-1.40716914038207
"83",-1.16763033400399,0.921179293194852
"84",1.92937556345123,-0.330457546095368
"85",-0.173213800341709,-0.0137388027205307
"86",1.62623925834518,-1.13310072997138
"87",-0.0740372219305763,1.67107295206833
"88",-0.549540126725897,-0.436932601498484
"89",-0.381960661491936,0.802880309344765
"90",0.343347077162293,-1.27425006791296
"91",-0.944278277881756,-0.679377852018175
"92",0.540302641373031,-0.559819844736372
"93",0.348207349952385,-0.978895293153863
"94",0.783539648558047,-1.18844582984819
"95",0.978990144481479,-0.00413074339777299
"96",0.628024718283665,0.211531564299685
"97",1.57119549706397,0.0641407904526128
"98",0.179050856814579,1.1485491088984
"99",0.300379501644556,-0.725311887551081
"100",0.309520168868393,0.29613135596511
