"","x","y"
"1",-1.16927892579456,2.06625715985294
"2",-0.488541525243797,-1.66690512982711
"3",-1.48963807723704,-0.659376684514013
"4",0.454847842108904,-1.79862718141868
"5",1.19807200372518,-0.884562102326621
"6",0.418417525936733,-1.1988379868029
"7",-1.53782143053257,0.422232675141885
"8",-0.227942393815854,-0.282460708888596
"9",0.351167236539091,-0.644103889866887
"10",-0.458468913808054,0.435485660509105
"11",0.648984916717153,-0.852947441574294
"12",-1.3603653524524,1.14039868908091
"13",-1.81042393878838,-0.910679228580024
"14",-0.915100873237443,0.509140622737296
"15",0.0692053488364257,-0.668649960862503
"16",1.93781502892849,-0.335064843577964
"17",-0.102669116376936,0.14159722202051
"18",-0.398974110519196,-0.0429830494003975
"19",0.874267082405884,1.05680911699086
"20",2.19127305538113,1.23266670710959
"21",0.487142378395669,-0.293569287123207
"22",-1.21442482454909,0.929110081904729
"23",0.669051030459189,1.09246724175742
"24",-0.848595578496204,0.615229757388494
"25",1.8086761680557,-0.59479620928397
"26",1.26942257353268,-0.104335571051872
"27",-0.0841753384383265,0.0935524511197455
"28",-0.142457157949277,-0.475381923951035
"29",-0.939972335338875,1.13838928787446
"30",-0.362091478066034,-0.97114933295585
"31",-0.559562336748893,-1.4359765085748
"32",0.721000904220855,0.0947740263731761
"33",0.327761525676227,-0.656366671429028
"34",-1.16554640402628,-0.183761659722883
"35",-0.981357566137079,-1.51530004019658
"36",-0.737761204115952,0.243053131966603
"37",-0.000493715780492367,-0.728139900512527
"38",-2.31764548928606,-1.35517320753032
"39",-0.0855035588864222,1.89431016657468
"40",0.203925272234097,-1.03693157638317
"41",1.55992913831272,1.84410801987524
"42",1.23726616579028,1.74507389031703
"43",1.72435451269402,0.46808879760946
"44",0.171505442213193,-2.24967790044202
"45",0.560099923650494,-0.566939393680922
"46",-0.428206302461617,0.326514189723271
"47",0.449180012876091,-1.51245046319563
"48",-1.38995325416528,2.14151769836734
"49",-0.0764753607393495,-1.77741606749877
"50",-0.182603082825497,1.43622828307517
